Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
30,"Exposed, Dax",Exposed,Dax,107896,794905,Total Trial Length,(null)
30,"Exposed, Dax",Exposed,Dax,107907,584979,Warm Up Duration,(null)
30,"Exposed, Dax",Exposed,Dax,702517,54506,Demonstration Duration,(null)
30,"Exposed, Dax",Exposed,Dax,757023,19352,First Response Window,(null)
30,"Exposed, Dax",Exposed,Dax,759491,0,First Action,(null)
30,"Exposed, Dax",Exposed,Dax,759491,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,764330,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,767888,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,769633,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,771409,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,776375,71104,Engagement,(null)
30,"Exposed, Dax",Exposed,Dax,776375,71118,Exploration Duration,(null)
30,"Exposed, Dax",Exposed,Dax,784471,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,786986,1434,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,786999,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,793139,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,793159,4337,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,799365,7040,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,799369,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,801445,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,803522,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,815581,1234,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,815591,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,822846,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,822922,2369,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,834492,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,834500,2335,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,837501,0,Hand Touch,(null)
30,"Exposed, Dax",Exposed,Dax,837503,2335,IBA,(null)
30,"Exposed, Dax",Exposed,Dax,846579,0,Head Touch,(null)
30,"Exposed, Dax",Exposed,Dax,846579,667,IBA,(null)
