Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
45,"Occupied, Dax To",Occupied,Dax To,23472,369536,Warm Up Duration,(null)
45,"Occupied, Dax To",Occupied,Dax To,23472,570169,Total Trial Length,(null)
45,"Occupied, Dax To",Occupied,Dax To,400148,43110,Demonstration Duration,(null)
45,"Occupied, Dax To",Occupied,Dax To,443258,18218,First Response Window,(null)
45,"Occupied, Dax To",Occupied,Dax To,445126,0,First Action,(null)
45,"Occupied, Dax To",Occupied,Dax To,445126,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,461476,56924,Engagement,(null)
45,"Occupied, Dax To",Occupied,Dax To,461476,71672,Exploration Duration,(null)
45,"Occupied, Dax To",Occupied,Dax To,462777,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,462777,1068,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,464813,0,Head Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,464813,1101,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,470719,0,Head Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,470719,800,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,473321,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,473321,2202,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,476124,0,Head Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,476124,267,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,477759,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,477759,4204,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,490905,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,490905,2770,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,496644,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,496644,1435,IBA,(null)
45,"Occupied, Dax To",Occupied,Dax To,498947,0,Hand Touch,(null)
45,"Occupied, Dax To",Occupied,Dax To,498947,500,IBA,(null)
