Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
17,"Occupied, Dax Toy",Occupied,Dax Toy,15660,281581,Warm Up Duration,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,15660,461894,Total Trial Length,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,303881,38739,Demonstration Duration,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,342620,15849,Frist Response Window,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,346323,0,First Action,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,346323,0,Head Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,347491,0,Hand Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,348826,0,Head Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,351462,0,Hand Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,353497,0,Head Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,354598,0,Hand Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,358469,56490,Exploration Duration,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,372816,29563,Engagement,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,373150,0,Hand Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,373150,834,IBA,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,379523,0,Head Touch,(null)
17,"Occupied, Dax Toy",Occupied,Dax Toy,379523,2202,IBA,(null)
