Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
39,"Exposed, Dax",Exposed,Dax,3828,442497,Warm Up Duration,(null)
39,"Exposed, Dax",Exposed,Dax,3828,633810,Total Trial Length,(null)
39,"Exposed, Dax",Exposed,Dax,453717,47394,Demonstration Duration,(null)
39,"Exposed, Dax",Exposed,Dax,501111,11959,First Response Window,(null)
39,"Exposed, Dax",Exposed,Dax,503532,0,First Action,(null)
39,"Exposed, Dax",Exposed,Dax,503532,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,508812,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,511651,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,513081,2836,Engagement,(null)
39,"Exposed, Dax",Exposed,Dax,513081,67988,Exploration Duration,(null)
39,"Exposed, Dax",Exposed,Dax,529331,15916,Engagement,(null)
39,"Exposed, Dax",Exposed,Dax,529891,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,529898,4071,IBA,(null)
39,"Exposed, Dax",Exposed,Dax,532729,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,533587,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,539274,1568,IBA,(null)
39,"Exposed, Dax",Exposed,Dax,539286,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,545247,19953,Engagement,(null)
39,"Exposed, Dax",Exposed,Dax,550683,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,550685,3204,IBA,(null)
39,"Exposed, Dax",Exposed,Dax,562364,1468,IBA,(null)
39,"Exposed, Dax",Exposed,Dax,562367,0,Hand Touch,(null)
39,"Exposed, Dax",Exposed,Dax,575243,3804,Engagement,(null)
