Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
12,"Exposed, Dax",Exposed,Dax,11661,403971,Warm Up Duration,(null)
12,"Exposed, Dax",Exposed,Dax,11661,595796,Total Trial Length,(null)
12,"Exposed, Dax",Exposed,Dax,427310,44211,Demonstration Duration,(null)
12,"Exposed, Dax",Exposed,Dax,471521,9443,First Response Window,(null)
12,"Exposed, Dax",Exposed,Dax,472989,0,First Action,(null)
12,"Exposed, Dax",Exposed,Dax,472989,0,Hand Touch,(null)
12,"Exposed, Dax",Exposed,Dax,475237,0,Head Touch,(null)
12,"Exposed, Dax",Exposed,Dax,480964,67233,Exploration Duration,(null)
12,"Exposed, Dax",Exposed,Dax,497780,0,Hand Touch,(null)
12,"Exposed, Dax",Exposed,Dax,503286,0,Head Touch,Evident in PIP view
12,"Exposed, Dax",Exposed,Dax,506089,0,Hand Touch,(null)
12,"Exposed, Dax",Exposed,Dax,517874,0,Hand Touch,(null)
12,"Exposed, Dax",Exposed,Dax,524340,0,Hand Touch,(null)
12,"Exposed, Dax",Exposed,Dax,540924,0,Hand Touch,(null)
