Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
20,"Occupied, Dax",Occupied,Dax,532781,57280,Demonstration Duration,(null)
20,"Occupied, Dax",Occupied,Dax,590061,8933,Frist Response Window,(null)
20,"Occupied, Dax",Occupied,Dax,591137,0,First Action,(null)
20,"Occupied, Dax",Occupied,Dax,591137,0,Hand Touch,(null)
20,"Occupied, Dax",Occupied,Dax,593489,0,Head Touch,(null)
20,"Occupied, Dax",Occupied,Dax,598994,50649,Exploration Duration,(null)
20,"Occupied, Dax",Occupied,Dax,599845,0,Hand Touch,(null)
20,"Occupied, Dax",Occupied,Dax,607578,0,Hand Touch,(null)
20,"Occupied, Dax",Occupied,Dax,623192,0,Head Touch,(null)
20,"Occupied, Dax",Occupied,Dax,625970,0,Hand Touch,(null)
20,"Occupied, Dax",Occupied,Dax,88409,437991,Warm Up Duration,(null)
20,"Occupied, Dax",Occupied,Dax,88409,640834,Total Trial Length,(null)
