Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
3,"Exposed, Dax To",Exposed,Dax To,420125,50674,Demonstration Duration,(null)
3,"Exposed, Dax To",Exposed,Dax To,473407,15726,First Response Window,(null)
3,"Exposed, Dax To",Exposed,Dax To,481847,7097,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,481869,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,482721,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,489065,94392,Exploration Duration,(null)
3,"Exposed, Dax To",Exposed,Dax To,499197,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,499261,1407,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,499323,8288,Engagement,(null)
3,"Exposed, Dax To",Exposed,Dax To,508156,5360,Engagement,(null)
3,"Exposed, Dax To",Exposed,Dax To,508341,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,508341,3422,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,508660,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,509087,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,509577,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,510127,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,510728,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,511218,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,511623,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,512156,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,514309,39492,Engagement,(null)
3,"Exposed, Dax To",Exposed,Dax To,516206,1854,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,516227,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,518614,3027,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,518635,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,525541,640,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,525605,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,527182,2793,Head Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,527197,0,Head Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,530124,1087,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,530145,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,536561,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,536561,4348,Hand Touch (dur),Example: Sequence of touches
3,"Exposed, Dax To",Exposed,Dax To,536987,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,537413,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,537882,0,Hand Touch (indiv),Example: Clear hand touch w/ box NOT globe
3,"Exposed, Dax To",Exposed,Dax To,537889,7219,Engagement,Example: Physical contact = YES  ; Looking = NO
3,"Exposed, Dax To",Exposed,Dax To,538180,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,538607,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,538990,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,539417,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,539843,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,540184,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,540653,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,541037,3644,Hand Touch (dur),Example: Sustained touch
3,"Exposed, Dax To",Exposed,Dax To,541058,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,547047,5478,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,547082,0,Head Touch (indiv),Questionable? Looks like resting chin on box. 
3,"Exposed, Dax To",Exposed,Dax To,547111,3282,Head Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,560780,8340,Engagement,(null)
3,"Exposed, Dax To",Exposed,Dax To,560857,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,561072,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,561477,6714,Hand Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,561508,0,Hand Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,563639,0,Head Touch (indiv),(null)
3,"Exposed, Dax To",Exposed,Dax To,563672,3534,Head Touch (dur),(null)
3,"Exposed, Dax To",Exposed,Dax To,575286,2552,Engagement,Example: Physical contact = NO ; Looking = YES
3,"Exposed, Dax To",Exposed,Dax To,577968,5349,Engagement,Example: Physical contact = YES ; Looking = NO 
3,"Exposed, Dax To",Exposed,Dax To,7265,412868,Warm Up Duration,(null)
3,"Exposed, Dax To",Exposed,Dax To,7275,622729,Total Trial Length,(null)
