Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
44,"Occupied, Dax",Occupied,Dax,55462,661027,Warm Up Duration,(null)
44,"Occupied, Dax",Occupied,Dax,55462,847013,Total Trial Length,(null)
44,"Occupied, Dax",Occupied,Dax,734007,42008,Demonstration Duration,(null)
44,"Occupied, Dax",Occupied,Dax,776015,6273,First Response Window,(null)
44,"Occupied, Dax",Occupied,Dax,777517,0,First Action,(null)
44,"Occupied, Dax",Occupied,Dax,777517,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,779352,0,Head Touch,(null)
44,"Occupied, Dax",Occupied,Dax,782288,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,782288,1001,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,782288,2002,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,782288,54755,Exploration Duration,(null)
44,"Occupied, Dax",Occupied,Dax,784791,5572,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,786426,0,Head Touch,(null)
44,"Occupied, Dax",Occupied,Dax,786426,1034,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,791765,16816,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,792232,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,792295,437,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,797904,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,797904,2736,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,801241,0,Head Touch,(null)
44,"Occupied, Dax",Occupied,Dax,801241,567,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,811184,2970,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,812118,0,Head Touch,(null)
44,"Occupied, Dax",Occupied,Dax,812118,1988,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,817657,1869,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,818057,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,818057,1469,IBA,(null)
44,"Occupied, Dax",Occupied,Dax,818825,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,819526,2202,Engagement,(null)
44,"Occupied, Dax",Occupied,Dax,820627,0,Hand Touch,(null)
44,"Occupied, Dax",Occupied,Dax,820627,901,IBA,(null)
