Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
28,"Occupied, Dax",Occupied,Dax,18358,520072,Warm Up Duration,(null)
28,"Occupied, Dax",Occupied,Dax,18358,704574,Total Trial Length,(null)
28,"Occupied, Dax",Occupied,Dax,546520,39591,Demonstration Duration,(null)
28,"Occupied, Dax",Occupied,Dax,586111,14808,First Response Window,(null)
28,"Occupied, Dax",Occupied,Dax,588619,0,First Action,(null)
28,"Occupied, Dax",Occupied,Dax,588619,0,Head Touch,(null)
28,"Occupied, Dax",Occupied,Dax,595185,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,597176,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,600914,68583,Exploration Duration,(null)
28,"Occupied, Dax",Occupied,Dax,603004,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,608562,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,616234,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,623562,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,626660,0,Head Touch,(null)
28,"Occupied, Dax",Occupied,Dax,635021,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,636300,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,646234,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,663324,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,665120,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,843195,62130,Demonstration Duration,(null)
28,"Occupied, Dax",Occupied,Dax,905325,17282,First Response Window,(null)
28,"Occupied, Dax",Occupied,Dax,906565,0,First Action,(null)
28,"Occupied, Dax",Occupied,Dax,906565,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,914805,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,922607,70059,Exploration Duration,(null)
28,"Occupied, Dax",Occupied,Dax,927092,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,938322,0,Hand Touch,(null)
28,"Occupied, Dax",Occupied,Dax,941676,0,Head Touch,(null)
28,"Occupied, Dax",Occupied,Dax,954073,0,Hand Touch,(null)
