Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
27,"Exposed, Dax",Exposed,Dax,11219,1067766,Total Trial Length,(null)
27,"Exposed, Dax",Exposed,Dax,11219,825191,Warm Up Duration,(null)
27,"Exposed, Dax",Exposed,Dax,843195,62130,Demonstration Duration,(null)
27,"Exposed, Dax",Exposed,Dax,905325,17282,First Response Window,(null)
27,"Exposed, Dax",Exposed,Dax,906565,0,First Action,(null)
27,"Exposed, Dax",Exposed,Dax,906565,0,Hand Touch,(null)
27,"Exposed, Dax",Exposed,Dax,914805,0,Hand Touch,(null)
27,"Exposed, Dax",Exposed,Dax,922607,70059,Exploration Duration,(null)
27,"Exposed, Dax",Exposed,Dax,927092,0,Hand Touch,(null)
27,"Exposed, Dax",Exposed,Dax,938322,0,Hand Touch,(null)
27,"Exposed, Dax",Exposed,Dax,941676,0,Head Touch,(null)
