Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
24,"Occupied, Dax To",Occupied,Dax To,29715,663970,Warm Up Duration,(null)
24,"Occupied, Dax To",Occupied,Dax To,29715,904783,Total Trial Length,(null)
24,"Occupied, Dax To",Occupied,Dax To,700263,43445,Demonstration Duration,(null)
24,"Occupied, Dax To",Occupied,Dax To,743708,23336,Frist Response Window,(null)
24,"Occupied, Dax To",Occupied,Dax To,759871,0,First Action,(null)
24,"Occupied, Dax To",Occupied,Dax To,759871,0,Hand Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,763755,0,Hand Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,767044,83727,Exploration Duration,(null)
24,"Occupied, Dax To",Occupied,Dax To,794546,0,Hand Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,803442,0,Hand Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,805572,0,Head Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,806292,0,Hand Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,830912,0,Head Touch,(null)
24,"Occupied, Dax To",Occupied,Dax To,832917,0,Head Touch,(null)
