Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
16,"Occupied, Dax",Occupied,Dax,278978,423957,Warm Up Duration,(null)
16,"Occupied, Dax",Occupied,Dax,278978,636636,Total Trial Length,(null)
16,"Occupied, Dax",Occupied,Dax,712344,39340,Demonstration Duration,(null)
16,"Occupied, Dax",Occupied,Dax,751684,20821,First Response Window,(null)
16,"Occupied, Dax",Occupied,Dax,753252,0,First Action,(null)
16,"Occupied, Dax",Occupied,Dax,753252,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,765965,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,772505,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,772505,94260,Exploration Duration,(null)
16,"Occupied, Dax",Occupied,Dax,777977,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,782148,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,795628,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,812344,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,847646,0,Hand Touch,(null)
16,"Occupied, Dax",Occupied,Dax,856589,0,Head Touch,(null)
