Participant,Condition,Hands,Language,Time,Duration,TrackName,comment
34,"Occupied, Dax",Occupied,Dax,17487,262720,Warm Up Duration,(null)
34,"Occupied, Dax",Occupied,Dax,17487,474507,Total Trial Length,(null)
34,"Occupied, Dax",Occupied,Dax,287406,37509,Demonstration Duration,(null)
34,"Occupied, Dax",Occupied,Dax,324915,8057,First Response Window,(null)
34,"Occupied, Dax",Occupied,Dax,326429,0,First Action,(null)
34,"Occupied, Dax",Occupied,Dax,326429,0,Hand Touch,(null)
34,"Occupied, Dax",Occupied,Dax,328414,0,Head Touch,(null)
34,"Occupied, Dax",Occupied,Dax,329608,0,Hand Touch,(null)
34,"Occupied, Dax",Occupied,Dax,332968,28329,Engagement,(null)
34,"Occupied, Dax",Occupied,Dax,332972,81978,Exploration Duration,(null)
34,"Occupied, Dax",Occupied,Dax,340070,0,Head Touch,(null)
34,"Occupied, Dax",Occupied,Dax,340109,2369,IBA,(null)
34,"Occupied, Dax",Occupied,Dax,341264,0,Hand Touch,(null)
34,"Occupied, Dax",Occupied,Dax,352752,0,Head Touch,(null)
34,"Occupied, Dax",Occupied,Dax,352755,300,IBA,(null)
34,"Occupied, Dax",Occupied,Dax,365668,44377,Engagement,(null)
34,"Occupied, Dax",Occupied,Dax,366068,0,Hand Touch,(null)
34,"Occupied, Dax",Occupied,Dax,366102,6906,IBA,(null)
34,"Occupied, Dax",Occupied,Dax,367121,0,Head Touch,(null)
34,"Occupied, Dax",Occupied,Dax,368260,0,Hand Touch,(null)
34,"Occupied, Dax",Occupied,Dax,370649,0,Head Touch,(null)
34,"Occupied, Dax",Occupied,Dax,372247,0,Hand Touch,(null)
